CUPS;Fecha;Hora;AE_kWh;AS_KWh;AE_AUTOCONS_kWh;REAL/ESTIMADO
ES0031500202734001QW0F;20/06/2022;2;0,259;;;R
ES0031500202734001QW0F;20/06/2022;3;0,331;;;R
ES0031500202734001QW0F;20/06/2022;4;0,183;;;R
ES0031500202734001QW0F;20/06/2022;5;0,152;;;R
ES0031500202734001QW0F;20/06/2022;6;0,143;;;R
ES0031500202734001QW0F;20/06/2022;7;0,154;;;R
ES0031500202734001QW0F;20/06/2022;8;0,235;;;R
ES0031500202734001QW0F;20/06/2022;9;0,191;;;R
ES0031500202734001QW0F;20/06/2022;10;0,21;;;R
ES0031500202734001QW0F;20/06/2022;11;0,199;;;R
ES0031500202734001QW0F;20/06/2022;12;1,432;;;R
ES0031500202734001QW0F;20/06/2022;13;0,513;;;R
ES0031500202734001QW0F;20/06/2022;14;0,518;;;R
ES0031500202734001QW0F;20/06/2022;15;0,191;;;R
ES0031500202734001QW0F;20/06/2022;16;0,189;;;R
ES0031500202734001QW0F;20/06/2022;17;0,16;;;R
ES0031500202734001QW0F;20/06/2022;18;0,162;;;R
ES0031500202734001QW0F;20/06/2022;19;0,144;;;R
ES0031500202734001QW0F;20/06/2022;20;0,15;;;R
ES0031500202734001QW0F;20/06/2022;21;0,17;;;R
ES0031500202734001QW0F;20/06/2022;22;0,246;;;R
ES0031500202734001QW0F;20/06/2022;23;0,248;;;R
ES0031500202734001QW0F;20/06/2022;24;0,268;;;R
ES0031500202734001QW0F;21/06/2022;1;0,335;;;R
ES0031500202734001QW0F;21/06/2022;2;0,214;;;R
ES0031500202734001QW0F;21/06/2022;3;0,159;;;R
ES0031500202734001QW0F;21/06/2022;4;0,177;;;R
ES0031500202734001QW0F;21/06/2022;5;0,16;;;R
ES0031500202734001QW0F;21/06/2022;6;0,151;;;R
ES0031500202734001QW0F;21/06/2022;7;0,145;;;R
ES0031500202734001QW0F;21/06/2022;8;0,151;;;R
ES0031500202734001QW0F;21/06/2022;9;0,252;;;R
ES0031500202734001QW0F;21/06/2022;10;0,202;;;R
ES0031500202734001QW0F;21/06/2022;11;0,158;;;R
ES0031500202734001QW0F;21/06/2022;12;0,232;;;R
ES0031500202734001QW0F;21/06/2022;13;0,33;;;R
ES0031500202734001QW0F;21/06/2022;14;0,448;;;R
ES0031500202734001QW0F;21/06/2022;15;0,254;;;R
ES0031500202734001QW0F;21/06/2022;16;0,322;;;R
ES0031500202734001QW0F;21/06/2022;17;0,185;;;R
ES0031500202734001QW0F;21/06/2022;18;0,304;;;R
ES0031500202734001QW0F;21/06/2022;19;0,281;;;R
ES0031500202734001QW0F;21/06/2022;20;0,226;;;R
ES0031500202734001QW0F;21/06/2022;21;0,194;;;R
ES0031500202734001QW0F;21/06/2022;22;0,262;;;R
ES0031500202734001QW0F;21/06/2022;23;0,225;;;R
ES0031500202734001QW0F;21/06/2022;24;0,21;;;R
ES0031500202734001QW0F;22/06/2022;1;0,245;;;R
ES0031500202734001QW0F;22/06/2022;2;0,226;;;R
ES0031500202734001QW0F;22/06/2022;3;0,234;;;R
ES0031500202734001QW0F;22/06/2022;4;0,18;;;R
ES0031500202734001QW0F;22/06/2022;5;0,175;;;R
ES0031500202734001QW0F;22/06/2022;6;0,154;;;R
ES0031500202734001QW0F;22/06/2022;7;0,171;;;R
ES0031500202734001QW0F;22/06/2022;8;0,571;;;R
ES0031500202734001QW0F;22/06/2022;9;0,205;;;R
ES0031500202734001QW0F;22/06/2022;10;0,365;;;R
ES0031500202734001QW0F;22/06/2022;11;0,207;;;R
ES0031500202734001QW0F;22/06/2022;12;0,181;;;R
ES0031500202734001QW0F;22/06/2022;13;0,156;;;R
ES0031500202734001QW0F;22/06/2022;14;1,121;;;R
ES0031500202734001QW0F;22/06/2022;15;0,162;;;R
ES0031500202734001QW0F;22/06/2022;16;0,208;;;R
ES0031500202734001QW0F;22/06/2022;17;0,295;;;R
ES0031500202734001QW0F;22/06/2022;18;0,327;;;R
ES0031500202734001QW0F;22/06/2022;19;0,234;;;R
ES0031500202734001QW0F;22/06/2022;20;0,309;;;R
ES0031500202734001QW0F;22/06/2022;21;1,967;;;R
ES0031500202734001QW0F;22/06/2022;22;0,602;;;R
ES0031500202734001QW0F;22/06/2022;23;0,421;;;R
ES0031500202734001QW0F;22/06/2022;24;0,391;;;R
ES0031500202734001QW0F;23/06/2022;1;0,68;;;R
ES0031500202734001QW0F;23/06/2022;2;0,258;;;R
ES0031500202734001QW0F;23/06/2022;3;0,35;;;R
ES0031500202734001QW0F;23/06/2022;4;0,151;;;R
ES0031500202734001QW0F;23/06/2022;5;0,161;;;R
ES0031500202734001QW0F;23/06/2022;6;0,17;;;R
ES0031500202734001QW0F;23/06/2022;7;0,152;;;R
ES0031500202734001QW0F;23/06/2022;8;0,158;;;R
ES0031500202734001QW0F;23/06/2022;9;0,329;;;R
ES0031500202734001QW0F;23/06/2022;10;0,163;;;R
ES0031500202734001QW0F;23/06/2022;11;0,139;;;R
ES0031500202734001QW0F;23/06/2022;12;0,836;;;R
ES0031500202734001QW0F;23/06/2022;13;0,76;;;R
ES0031500202734001QW0F;23/06/2022;14;0,599;;;R
ES0031500202734001QW0F;23/06/2022;15;0,213;;;R
ES0031500202734001QW0F;23/06/2022;16;0,179;;;R
ES0031500202734001QW0F;23/06/2022;17;0,185;;;R
ES0031500202734001QW0F;23/06/2022;18;0,18;;;R
ES0031500202734001QW0F;23/06/2022;19;0,168;;;R
ES0031500202734001QW0F;23/06/2022;20;0,151;;;R
ES0031500202734001QW0F;23/06/2022;21;0,185;;;R
ES0031500202734001QW0F;23/06/2022;22;0,468;;;R
ES0031500202734001QW0F;23/06/2022;23;0,269;;;R
ES0031500202734001QW0F;23/06/2022;24;0,301;;;R
ES0031500202734001QW0F;24/06/2022;1;0,156;;;R
ES0031500202734001QW0F;24/06/2022;2;0,156;;;R
ES0031500202734001QW0F;24/06/2022;3;0,171;;;R
ES0031500202734001QW0F;24/06/2022;4;0,155;;;R
ES0031500202734001QW0F;24/06/2022;5;0,152;;;R
ES0031500202734001QW0F;24/06/2022;6;0,162;;;R
ES0031500202734001QW0F;24/06/2022;7;0,158;;;R
ES0031500202734001QW0F;24/06/2022;8;0,147;;;R
ES0031500202734001QW0F;24/06/2022;9;0,155;;;R
ES0031500202734001QW0F;24/06/2022;10;0,158;;;R
ES0031500202734001QW0F;24/06/2022;11;0,153;;;R
ES0031500202734001QW0F;24/06/2022;12;0,317;;;R
ES0031500202734001QW0F;24/06/2022;13;0,22;;;R
ES0031500202734001QW0F;24/06/2022;14;0,28;;;R
ES0031500202734001QW0F;24/06/2022;15;0,201;;;R
ES0031500202734001QW0F;24/06/2022;16;0,251;;;R
ES0031500202734001QW0F;24/06/2022;17;0,18;;;R
ES0031500202734001QW0F;24/06/2022;18;0,309;;;R
ES0031500202734001QW0F;24/06/2022;19;0,204;;;R
ES0031500202734001QW0F;24/06/2022;20;0,161;;;R
ES0031500202734001QW0F;24/06/2022;21;0,172;;;R
ES0031500202734001QW0F;24/06/2022;22;0,214;;;R
ES0031500202734001QW0F;24/06/2022;23;0,266;;;R
ES0031500202734001QW0F;24/06/2022;24;0,202;;;R
ES0031500202734001QW0F;25/06/2022;1;0,532;;;R
ES0031500202734001QW0F;25/06/2022;2;0,211;;;R
ES0031500202734001QW0F;25/06/2022;3;0,406;;;R
ES0031500202734001QW0F;25/06/2022;4;0,12;;;R
ES0031500202734001QW0F;25/06/2022;5;0,124;;;R
ES0031500202734001QW0F;25/06/2022;6;0,152;;;R
ES0031500202734001QW0F;25/06/2022;7;0,148;;;R
ES0031500202734001QW0F;25/06/2022;8;0,146;;;R
ES0031500202734001QW0F;25/06/2022;9;0,143;;;R
ES0031500202734001QW0F;25/06/2022;10;0,143;;;R
ES0031500202734001QW0F;25/06/2022;11;0,137;;;R
ES0031500202734001QW0F;25/06/2022;12;0,154;;;R
ES0031500202734001QW0F;25/06/2022;13;0,146;;;R
ES0031500202734001QW0F;25/06/2022;14;0,205;;;R
ES0031500202734001QW0F;25/06/2022;15;0,182;;;R
ES0031500202734001QW0F;25/06/2022;16;0,152;;;R
ES0031500202734001QW0F;25/06/2022;17;0,151;;;R
ES0031500202734001QW0F;25/06/2022;18;0,147;;;R
ES0031500202734001QW0F;25/06/2022;19;0,131;;;R
ES0031500202734001QW0F;25/06/2022;20;0,164;;;R
ES0031500202734001QW0F;25/06/2022;21;0,158;;;R
ES0031500202734001QW0F;25/06/2022;22;0,294;;;R
ES0031500202734001QW0F;25/06/2022;23;0,258;;;R
ES0031500202734001QW0F;25/06/2022;24;0,254;;;R
ES0031500202734001QW0F;26/06/2022;1;0,265;;;R
ES0031500202734001QW0F;26/06/2022;2;0,202;;;R
ES0031500202734001QW0F;26/06/2022;3;0,204;;;R
ES0031500202734001QW0F;26/06/2022;4;0,221;;;R
ES0031500202734001QW0F;26/06/2022;5;0,23;;;R
ES0031500202734001QW0F;26/06/2022;6;0,213;;;R
ES0031500202734001QW0F;26/06/2022;7;0,22;;;R
ES0031500202734001QW0F;26/06/2022;8;0,19;;;R
ES0031500202734001QW0F;26/06/2022;9;0,152;;;R
ES0031500202734001QW0F;26/06/2022;10;0,133;;;R
ES0031500202734001QW0F;26/06/2022;11;0,157;;;R
ES0031500202734001QW0F;26/06/2022;12;0,148;;;R
ES0031500202734001QW0F;26/06/2022;13;0,156;;;R
ES0031500202734001QW0F;26/06/2022;14;0,168;;;R
ES0031500202734001QW0F;26/06/2022;15;0,267;;;R
ES0031500202734001QW0F;26/06/2022;16;0,163;;;R
ES0031500202734001QW0F;26/06/2022;17;0,25;;;R
ES0031500202734001QW0F;26/06/2022;18;0,2;;;R
ES0031500202734001QW0F;26/06/2022;19;0,157;;;R
ES0031500202734001QW0F;26/06/2022;20;0,163;;;R
ES0031500202734001QW0F;26/06/2022;21;0,132;;;R
ES0031500202734001QW0F;26/06/2022;22;0,142;;;R
ES0031500202734001QW0F;26/06/2022;23;0,157;;;R
ES0031500202734001QW0F;26/06/2022;24;0,157;;;R
ES0031500202734001QW0F;27/06/2022;1;0,245;;;R
ES0031500202734001QW0F;27/06/2022;2;0,174;;;R
ES0031500202734001QW0F;27/06/2022;3;0,159;;;R
ES0031500202734001QW0F;27/06/2022;4;0,142;;;R
ES0031500202734001QW0F;27/06/2022;5;0,141;;;R
ES0031500202734001QW0F;27/06/2022;6;0,141;;;R
ES0031500202734001QW0F;27/06/2022;7;0,152;;;R
ES0031500202734001QW0F;27/06/2022;8;0,15;;;R
ES0031500202734001QW0F;27/06/2022;9;0,132;;;R
ES0031500202734001QW0F;27/06/2022;10;0,138;;;R
ES0031500202734001QW0F;27/06/2022;11;0,15;;;R
ES0031500202734001QW0F;27/06/2022;12;0,134;;;R
ES0031500202734001QW0F;27/06/2022;13;0,145;;;R
ES0031500202734001QW0F;27/06/2022;14;0,713;;;R
ES0031500202734001QW0F;27/06/2022;15;0,463;;;R
ES0031500202734001QW0F;27/06/2022;16;0,19;;;R
ES0031500202734001QW0F;27/06/2022;17;0,141;;;R
ES0031500202734001QW0F;27/06/2022;18;0,223;;;R
ES0031500202734001QW0F;27/06/2022;19;0,221;;;R
ES0031500202734001QW0F;27/06/2022;20;0,22;;;R
ES0031500202734001QW0F;27/06/2022;21;0,159;;;R
ES0031500202734001QW0F;27/06/2022;22;0,247;;;R
ES0031500202734001QW0F;27/06/2022;23;0,228;;;R
ES0031500202734001QW0F;27/06/2022;24;0,235;;;R
ES0031500202734001QW0F;28/06/2022;1;0,547;;;R
ES0031500202734001QW0F;28/06/2022;2;0,264;;;R
ES0031500202734001QW0F;28/06/2022;3;0,243;;;R
ES0031500202734001QW0F;28/06/2022;4;0,153;;;R
ES0031500202734001QW0F;28/06/2022;5;0,142;;;R
ES0031500202734001QW0F;28/06/2022;6;0,13;;;R
ES0031500202734001QW0F;28/06/2022;7;0,146;;;R
ES0031500202734001QW0F;28/06/2022;8;0,136;;;R
ES0031500202734001QW0F;28/06/2022;9;0,155;;;R
ES0031500202734001QW0F;28/06/2022;10;0,145;;;R
ES0031500202734001QW0F;28/06/2022;11;0,156;;;R
ES0031500202734001QW0F;28/06/2022;12;0,153;;;R
ES0031500202734001QW0F;28/06/2022;13;1,47;;;R
ES0031500202734001QW0F;28/06/2022;14;1,1;;;R
ES0031500202734001QW0F;28/06/2022;15;0,246;;;R
ES0031500202734001QW0F;28/06/2022;16;0,148;;;R
ES0031500202734001QW0F;28/06/2022;17;0,211;;;R
ES0031500202734001QW0F;28/06/2022;18;0,371;;;R
ES0031500202734001QW0F;28/06/2022;19;0,241;;;R
ES0031500202734001QW0F;28/06/2022;20;0,231;;;R
ES0031500202734001QW0F;28/06/2022;21;0,156;;;R
ES0031500202734001QW0F;28/06/2022;22;0,158;;;R
ES0031500202734001QW0F;28/06/2022;23;0,137;;;R
ES0031500202734001QW0F;28/06/2022;24;0,127;;;R
ES0031500202734001QW0F;29/06/2022;1;0,171;;;R
ES0031500202734001QW0F;29/06/2022;2;0,178;;;R
ES0031500202734001QW0F;29/06/2022;3;0,15;;;R
ES0031500202734001QW0F;29/06/2022;4;0,154;;;R
ES0031500202734001QW0F;29/06/2022;5;0,14;;;R
ES0031500202734001QW0F;29/06/2022;6;0,143;;;R
ES0031500202734001QW0F;29/06/2022;7;0,144;;;R
ES0031500202734001QW0F;29/06/2022;8;0,129;;;R
ES0031500202734001QW0F;29/06/2022;9;0,202;;;R
ES0031500202734001QW0F;29/06/2022;10;0,165;;;R
ES0031500202734001QW0F;29/06/2022;11;0,181;;;R
ES0031500202734001QW0F;29/06/2022;12;0,148;;;R
ES0031500202734001QW0F;29/06/2022;13;0,147;;;R
ES0031500202734001QW0F;29/06/2022;14;0,143;;;R
ES0031500202734001QW0F;29/06/2022;15;1,386;;;R
ES0031500202734001QW0F;29/06/2022;16;0,738;;;R
ES0031500202734001QW0F;29/06/2022;17;0,4;;;R
ES0031500202734001QW0F;29/06/2022;18;1,333;;;R
ES0031500202734001QW0F;29/06/2022;19;1,356;;;R
ES0031500202734001QW0F;29/06/2022;20;0,392;;;R
ES0031500202734001QW0F;29/06/2022;21;0,6;;;R
ES0031500202734001QW0F;29/06/2022;22;0,346;;;R
ES0031500202734001QW0F;29/06/2022;23;0,551;;;R
ES0031500202734001QW0F;29/06/2022;24;0,403;;;R
ES0031500202734001QW0F;30/06/2022;1;0,261;;;R
ES0031500202734001QW0F;30/06/2022;2;0,223;;;R
ES0031500202734001QW0F;30/06/2022;3;0,183;;;R
ES0031500202734001QW0F;30/06/2022;4;0,171;;;R
ES0031500202734001QW0F;30/06/2022;5;0,167;;;R
ES0031500202734001QW0F;30/06/2022;6;0,141;;;R
ES0031500202734001QW0F;30/06/2022;7;0,141;;;R
ES0031500202734001QW0F;30/06/2022;8;0,148;;;R
ES0031500202734001QW0F;30/06/2022;9;0,143;;;R
ES0031500202734001QW0F;30/06/2022;10;0,145;;;R
ES0031500202734001QW0F;30/06/2022;11;0,131;;;R
ES0031500202734001QW0F;30/06/2022;12;0,207;;;R
ES0031500202734001QW0F;30/06/2022;13;0,212;;;R
ES0031500202734001QW0F;30/06/2022;14;0,236;;;R
ES0031500202734001QW0F;30/06/2022;15;0,556;;;R
ES0031500202734001QW0F;30/06/2022;16;0,184;;;R
ES0031500202734001QW0F;30/06/2022;17;0,342;;;R
ES0031500202734001QW0F;30/06/2022;18;0,165;;;R
ES0031500202734001QW0F;30/06/2022;19;0,177;;;R
ES0031500202734001QW0F;30/06/2022;20;0,148;;;R
ES0031500202734001QW0F;30/06/2022;21;0,15;;;R
ES0031500202734001QW0F;30/06/2022;22;0,127;;;R
ES0031500202734001QW0F;30/06/2022;23;0,148;;;R
ES0031500202734001QW0F;30/06/2022;24;0,375;;;R
ES0031500202734001QW0F;01/07/2022;1;0,245;;;R
ES0031500202734001QW0F;01/07/2022;2;0,162;;;R
ES0031500202734001QW0F;01/07/2022;3;0,169;;;R
ES0031500202734001QW0F;01/07/2022;4;0,142;;;R
ES0031500202734001QW0F;01/07/2022;5;0,15;;;R
ES0031500202734001QW0F;01/07/2022;6;0,155;;;R
ES0031500202734001QW0F;01/07/2022;7;0,135;;;R
ES0031500202734001QW0F;01/07/2022;8;0,134;;;R
ES0031500202734001QW0F;01/07/2022;9;0,136;;;R
ES0031500202734001QW0F;01/07/2022;10;0,143;;;R
ES0031500202734001QW0F;01/07/2022;11;0,227;;;R
ES0031500202734001QW0F;01/07/2022;12;0,157;;;R
ES0031500202734001QW0F;01/07/2022;13;0,128;;;R
ES0031500202734001QW0F;01/07/2022;14;0,148;;;R
ES0031500202734001QW0F;01/07/2022;15;0,211;;;R
ES0031500202734001QW0F;01/07/2022;16;0,233;;;R
ES0031500202734001QW0F;01/07/2022;17;0,336;;;R
ES0031500202734001QW0F;01/07/2022;18;0,212;;;R
ES0031500202734001QW0F;01/07/2022;19;0,217;;;R
ES0031500202734001QW0F;01/07/2022;20;0,228;;;R
ES0031500202734001QW0F;01/07/2022;21;0,365;;;R
ES0031500202734001QW0F;01/07/2022;22;1,489;;;R
ES0031500202734001QW0F;01/07/2022;23;0,366;;;R
ES0031500202734001QW0F;01/07/2022;24;0,445;;;R
ES0031500202734001QW0F;02/07/2022;1;0,358;;;R
ES0031500202734001QW0F;02/07/2022;2;0,558;;;R
ES0031500202734001QW0F;02/07/2022;3;0,376;;;R
ES0031500202734001QW0F;02/07/2022;4;0,15;;;R
ES0031500202734001QW0F;02/07/2022;5;0,143;;;R
ES0031500202734001QW0F;02/07/2022;6;0,152;;;R
ES0031500202734001QW0F;02/07/2022;7;0,137;;;R
ES0031500202734001QW0F;02/07/2022;8;0,18;;;R
ES0031500202734001QW0F;02/07/2022;9;0,167;;;R
ES0031500202734001QW0F;02/07/2022;10;0,18;;;R
ES0031500202734001QW0F;02/07/2022;11;0,158;;;R
ES0031500202734001QW0F;02/07/2022;12;0,156;;;R
ES0031500202734001QW0F;02/07/2022;13;0,144;;;R
ES0031500202734001QW0F;02/07/2022;14;0,15;;;R
ES0031500202734001QW0F;02/07/2022;15;0,307;;;R
ES0031500202734001QW0F;02/07/2022;16;0,145;;;R
ES0031500202734001QW0F;02/07/2022;17;0,207;;;R
ES0031500202734001QW0F;02/07/2022;18;0,456;;;R
ES0031500202734001QW0F;02/07/2022;19;0,389;;;R
ES0031500202734001QW0F;02/07/2022;20;0,176;;;R
ES0031500202734001QW0F;02/07/2022;21;0,139;;;R
ES0031500202734001QW0F;02/07/2022;22;0,153;;;R
ES0031500202734001QW0F;02/07/2022;23;0,136;;;R
ES0031500202734001QW0F;02/07/2022;24;0,141;;;R
ES0031500202734001QW0F;03/07/2022;1;0,196;;;R
ES0031500202734001QW0F;03/07/2022;2;0,186;;;R
ES0031500202734001QW0F;03/07/2022;3;0,159;;;R
ES0031500202734001QW0F;03/07/2022;4;0,14;;;R
ES0031500202734001QW0F;03/07/2022;5;0,166;;;R
ES0031500202734001QW0F;03/07/2022;6;0,149;;;R
ES0031500202734001QW0F;03/07/2022;7;0,148;;;R
ES0031500202734001QW0F;03/07/2022;8;0,217;;;R
ES0031500202734001QW0F;03/07/2022;9;0,35;;;R
ES0031500202734001QW0F;03/07/2022;10;0,428;;;R
ES0031500202734001QW0F;03/07/2022;11;0,152;;;R
ES0031500202734001QW0F;03/07/2022;12;0,145;;;R
ES0031500202734001QW0F;03/07/2022;13;0,152;;;R
ES0031500202734001QW0F;03/07/2022;14;0,15;;;R
ES0031500202734001QW0F;03/07/2022;15;0,134;;;R
ES0031500202734001QW0F;03/07/2022;16;0,254;;;R
ES0031500202734001QW0F;03/07/2022;17;0,341;;;R
ES0031500202734001QW0F;03/07/2022;18;0,627;;;R
ES0031500202734001QW0F;03/07/2022;19;0,489;;;R
ES0031500202734001QW0F;03/07/2022;20;0,367;;;R
ES0031500202734001QW0F;03/07/2022;21;0,261;;;R
ES0031500202734001QW0F;03/07/2022;22;0,223;;;R
ES0031500202734001QW0F;03/07/2022;23;0,426;;;R
ES0031500202734001QW0F;03/07/2022;24;0,392;;;R
ES0031500202734001QW0F;04/07/2022;1;0,319;;;R
ES0031500202734001QW0F;04/07/2022;2;0,217;;;R
ES0031500202734001QW0F;04/07/2022;3;0,173;;;R
ES0031500202734001QW0F;04/07/2022;4;0,138;;;R
ES0031500202734001QW0F;04/07/2022;5;0,14;;;R
ES0031500202734001QW0F;04/07/2022;6;0,142;;;R
ES0031500202734001QW0F;04/07/2022;7;0,157;;;R
ES0031500202734001QW0F;04/07/2022;8;0,146;;;R
ES0031500202734001QW0F;04/07/2022;9;0,128;;;R
ES0031500202734001QW0F;04/07/2022;10;0,14;;;R
ES0031500202734001QW0F;04/07/2022;11;0,142;;;R
ES0031500202734001QW0F;04/07/2022;12;0,163;;;R
ES0031500202734001QW0F;04/07/2022;13;0,273;;;R
ES0031500202734001QW0F;04/07/2022;14;0,207;;;R
ES0031500202734001QW0F;04/07/2022;15;0,251;;;R
ES0031500202734001QW0F;04/07/2022;16;0,219;;;R
ES0031500202734001QW0F;04/07/2022;17;0,163;;;R
ES0031500202734001QW0F;04/07/2022;18;0,338;;;R
ES0031500202734001QW0F;04/07/2022;19;0,282;;;R
ES0031500202734001QW0F;04/07/2022;20;0,177;;;R
ES0031500202734001QW0F;04/07/2022;21;0,146;;;R
ES0031500202734001QW0F;04/07/2022;22;0,148;;;R
ES0031500202734001QW0F;04/07/2022;23;0,133;;;R
ES0031500202734001QW0F;04/07/2022;24;0,196;;;R
ES0031500202734001QW0F;05/07/2022;1;0,508;;;R
ES0031500202734001QW0F;05/07/2022;2;0,166;;;R
ES0031500202734001QW0F;05/07/2022;3;0,153;;;R
ES0031500202734001QW0F;05/07/2022;4;0,169;;;R
ES0031500202734001QW0F;05/07/2022;5;0,143;;;R
ES0031500202734001QW0F;05/07/2022;6;0,136;;;R
ES0031500202734001QW0F;05/07/2022;7;0,144;;;R
ES0031500202734001QW0F;05/07/2022;8;0,188;;;R
ES0031500202734001QW0F;05/07/2022;9;0,153;;;R
ES0031500202734001QW0F;05/07/2022;10;0,147;;;R
ES0031500202734001QW0F;05/07/2022;11;0,214;;;R
ES0031500202734001QW0F;05/07/2022;12;0,21;;;R
ES0031500202734001QW0F;05/07/2022;13;0,282;;;R
ES0031500202734001QW0F;05/07/2022;14;1,349;;;R
ES0031500202734001QW0F;05/07/2022;15;0,903;;;R
ES0031500202734001QW0F;05/07/2022;16;0,528;;;R
ES0031500202734001QW0F;05/07/2022;17;0,339;;;R
ES0031500202734001QW0F;05/07/2022;18;0,274;;;R
ES0031500202734001QW0F;05/07/2022;19;0,16;;;R
ES0031500202734001QW0F;05/07/2022;20;0,14;;;R
ES0031500202734001QW0F;05/07/2022;21;0,138;;;R
ES0031500202734001QW0F;05/07/2022;22;0,154;;;R
ES0031500202734001QW0F;05/07/2022;23;0,294;;;R
ES0031500202734001QW0F;05/07/2022;24;0,317;;;R
ES0031500202734001QW0F;06/07/2022;1;0,347;;;R
ES0031500202734001QW0F;06/07/2022;2;0,336;;;R
ES0031500202734001QW0F;06/07/2022;3;0,209;;;R
ES0031500202734001QW0F;06/07/2022;4;0,161;;;R
ES0031500202734001QW0F;06/07/2022;5;0,138;;;R
ES0031500202734001QW0F;06/07/2022;6;0,149;;;R
ES0031500202734001QW0F;06/07/2022;7;0,181;;;R
ES0031500202734001QW0F;06/07/2022;8;0,205;;;R
ES0031500202734001QW0F;06/07/2022;9;0,159;;;R
ES0031500202734001QW0F;06/07/2022;10;0,195;;;R
ES0031500202734001QW0F;06/07/2022;11;0,143;;;R
ES0031500202734001QW0F;06/07/2022;12;0,155;;;R
ES0031500202734001QW0F;06/07/2022;13;0,138;;;R
ES0031500202734001QW0F;06/07/2022;14;0,19;;;R
ES0031500202734001QW0F;06/07/2022;15;0,166;;;R
ES0031500202734001QW0F;06/07/2022;16;0,145;;;R
ES0031500202734001QW0F;06/07/2022;17;0,143;;;R
ES0031500202734001QW0F;06/07/2022;18;0,154;;;R
ES0031500202734001QW0F;06/07/2022;19;0,293;;;R
ES0031500202734001QW0F;06/07/2022;20;0,254;;;R
ES0031500202734001QW0F;06/07/2022;21;0,407;;;R
ES0031500202734001QW0F;06/07/2022;22;1,013;;;R
ES0031500202734001QW0F;06/07/2022;23;1,005;;;R
ES0031500202734001QW0F;06/07/2022;24;0,471;;;R
ES0031500202734001QW0F;07/07/2022;1;0,799;;;R
ES0031500202734001QW0F;07/07/2022;2;0,297;;;R
ES0031500202734001QW0F;07/07/2022;3;0,412;;;R
ES0031500202734001QW0F;07/07/2022;4;0,161;;;R
ES0031500202734001QW0F;07/07/2022;5;0,164;;;R
ES0031500202734001QW0F;07/07/2022;6;0,15;;;R
ES0031500202734001QW0F;07/07/2022;7;0,149;;;R
ES0031500202734001QW0F;07/07/2022;8;0,17;;;R
ES0031500202734001QW0F;07/07/2022;9;0,151;;;R
ES0031500202734001QW0F;07/07/2022;10;0,14;;;R
ES0031500202734001QW0F;07/07/2022;11;0,147;;;R
ES0031500202734001QW0F;07/07/2022;12;0,143;;;R
ES0031500202734001QW0F;07/07/2022;13;0,193;;;R
ES0031500202734001QW0F;07/07/2022;14;0,237;;;R
ES0031500202734001QW0F;07/07/2022;15;0,305;;;R
ES0031500202734001QW0F;07/07/2022;16;0,32;;;R
ES0031500202734001QW0F;07/07/2022;17;0,199;;;R
ES0031500202734001QW0F;07/07/2022;18;0,209;;;R
ES0031500202734001QW0F;07/07/2022;19;0,652;;;R
ES0031500202734001QW0F;07/07/2022;20;0,654;;;R
ES0031500202734001QW0F;07/07/2022;21;0,432;;;R
ES0031500202734001QW0F;07/07/2022;22;0,941;;;R
ES0031500202734001QW0F;07/07/2022;23;0,344;;;R
ES0031500202734001QW0F;07/07/2022;24;0,369;;;R
ES0031500202734001QW0F;08/07/2022;1;0,336;;;R
ES0031500202734001QW0F;08/07/2022;2;0,222;;;R
ES0031500202734001QW0F;08/07/2022;3;0,167;;;R
ES0031500202734001QW0F;08/07/2022;4;0,157;;;R
ES0031500202734001QW0F;08/07/2022;5;0,144;;;R
ES0031500202734001QW0F;08/07/2022;6;0,139;;;R
ES0031500202734001QW0F;08/07/2022;7;0,152;;;R
ES0031500202734001QW0F;08/07/2022;8;0,135;;;R
ES0031500202734001QW0F;08/07/2022;9;0,146;;;R
ES0031500202734001QW0F;08/07/2022;10;0,477;;;R
ES0031500202734001QW0F;08/07/2022;11;0,336;;;R
ES0031500202734001QW0F;08/07/2022;12;0,144;;;R
ES0031500202734001QW0F;08/07/2022;13;0,249;;;R
ES0031500202734001QW0F;08/07/2022;14;0,178;;;R
ES0031500202734001QW0F;08/07/2022;15;0,154;;;R
ES0031500202734001QW0F;08/07/2022;16;0,14;;;R
ES0031500202734001QW0F;08/07/2022;17;0,133;;;R
ES0031500202734001QW0F;08/07/2022;18;0,137;;;R
ES0031500202734001QW0F;08/07/2022;19;0,141;;;R
ES0031500202734001QW0F;08/07/2022;20;0,138;;;R
ES0031500202734001QW0F;08/07/2022;21;0,341;;;R
ES0031500202734001QW0F;08/07/2022;22;0,238;;;R
ES0031500202734001QW0F;08/07/2022;23;0,305;;;R
ES0031500202734001QW0F;08/07/2022;24;0,215;;;R
ES0031500202734001QW0F;09/07/2022;1;0,165;;;R
ES0031500202734001QW0F;09/07/2022;2;0,158;;;R
ES0031500202734001QW0F;09/07/2022;3;0,156;;;R
ES0031500202734001QW0F;09/07/2022;4;0,138;;;R
ES0031500202734001QW0F;09/07/2022;5;0,134;;;R
ES0031500202734001QW0F;09/07/2022;6;0,146;;;R
ES0031500202734001QW0F;09/07/2022;7;0,14;;;R
ES0031500202734001QW0F;09/07/2022;8;0,151;;;R
ES0031500202734001QW0F;09/07/2022;9;0,143;;;R
